id,run_id,alias_id,parent_alias_id,alias,alias_type,url,last_updated_date
15576,41,1001546,1001546,The Changing World Network of Trade in Textiles and Apparel,Main,,1/25/2024 9:09:31 AM
15577,41,1001547,1001547,CAP Reform of 2003-04,Main,,1/25/2024 9:09:31 AM
15578,41,1001548,1001548,Current Issues in Economics of Food Markets,Main,,1/25/2024 9:09:31 AM
15579,41,1001549,1001549,How Much Do Americans Pay for Fruits and Vegetables?,Main,,1/25/2024 9:09:31 AM
15580,41,1000155,1000155,U.S. Dairy Productivity Increased Faster in Large Farms and Across Southwestern States,Main,,1/25/2024 9:09:31 AM
15581,41,1001550,1001550,Rural Poverty at a Glance,Main,,1/25/2024 9:09:31 AM
15582,41,1001551,1001551,Peanut Policy Change and Adjustment Under the 2002 Farm Act,Main,,1/25/2024 9:09:31 AM
15583,41,1001552,1001552,Savvy Buyers Spur Food Safety Innovations in Meat Processing,Main,,1/25/2024 9:09:31 AM
15584,41,1001553,1001553,U.S. Seafood Market Shifts to Aquaculture,Main,,1/25/2024 9:09:31 AM
15585,41,1001554,1001554,Using the 2003 Urban Influence Codes To Understand Rural America,Main,,1/25/2024 9:09:31 AM
15586,41,1001555,1001555,Characteristics and Production Costs of U.S. Rice Farms,Main,,1/25/2024 9:09:31 AM
15587,41,1001556,1001556,Economics of Sequestering Carbon in the U.S. Agricultural Sector,Main,,1/25/2024 9:09:31 AM
15588,41,1001557,1001557,"Farmer Bankruptcies and Farm Exits in the United States, 1899-2002",Main,,1/25/2024 9:09:31 AM
15589,41,1001558,1001558,"Risk, Government Programs, and the Environment",Main,,1/25/2024 9:09:31 AM
15590,41,1001559,1001559,"Persistence and Change in the Food Security of Families With Children, 1997-99",Main,,1/25/2024 9:09:31 AM
15591,41,1000156,1000156,Organic Feed Grains and Livestock: Factors That Influence Outcomes in Thinly Traded Markets,Main,,1/25/2024 9:09:31 AM
15592,41,1001560,1001560,Traceability in the U.S. Food Supply: Economic Theory and Industry Studies,Main,,1/25/2024 9:09:31 AM
15593,41,1001561,1001561,How Will the Phaseout of Federal Estate Taxes Affect Farmers?,Main,,1/25/2024 9:09:31 AM
15594,41,1001562,1001562,Effects of U.S. Dairy Policies on Markets for Milk and Dairy Products,Main,,1/25/2024 9:09:31 AM
15595,41,1001563,1001563,Food Safety Issues for Meat/Poultry Products and International Trade,Main,,1/25/2024 9:09:31 AM
15596,41,1001564,1001564,Food Safety and International Trade,Main,,1/25/2024 9:09:31 AM
15597,41,1001565,1001565,Food Safety and International Trade: Theoretical Issues,Main,,1/25/2024 9:09:31 AM
15598,41,1001566,1001566,Mycotoxin Regulations: Implications for International Agricultural Trade,Main,,1/25/2024 9:09:31 AM
15599,41,1001567,1001567,Resolving Trade Disputes Arising from Trends in Food Safety Regulation: The Role of the Multilateral Governance Framework,Main,,1/25/2024 9:09:31 AM
15600,41,1001568,1001568,Response to U.S. Foodborne Illness Outbreaks Associated with Imported Produce,Main,,1/25/2024 9:09:31 AM
15601,41,1001569,1001569,Seafood Safety and Trade,Main,,1/25/2024 9:09:31 AM
15602,41,1000157,1000157,Energy Pricing Structures Promote Increased Use of Scarce Groundwater Resources in the High Plains Aquifer Region,Main,,1/25/2024 9:09:31 AM
15603,41,1001570,1001570,U.S.-EU Food and Agriculture Comparisons,Main,,1/25/2024 9:09:31 AM
15604,41,1001571,1001571,Characteristics and Production Costs of U.S. Dairy Operations,Main,,1/25/2024 9:09:31 AM
15605,41,1001572,1001572,U. S. Tobacco Import Update,Main,,1/25/2024 9:09:31 AM
15606,41,1001573,1001573,Processed Agricultural Exports Led Gains in U.S. Agricultural Exports Between 1976 and 2002,Main,,1/25/2024 9:09:31 AM
15607,41,1001574,1001574,USDA Agricultural Baseline Projections to 2013,Main,,1/25/2024 9:09:31 AM
15608,41,1001575,1001575,India's Poultry Sector: Development and Prospects,Main,,1/25/2024 9:09:31 AM
15609,41,1001576,1001576,"The Seed Industry in U.S. Agriculture: An Exploration of Data and Information on Crop Seed Markets, Regulation, Industry Structure, and Research and Development",Main,,1/25/2024 9:09:31 AM
15610,41,1001577,1001577,"Anatomy of Nonmetro High-Poverty Areas: Common in Plight, Distinctive in Nature",Main,,1/25/2024 9:09:31 AM
15611,41,1001578,1001578,Assessing Farm Household Well-Being--Beyond Farmers and Farm Income,Main,,1/25/2024 9:09:31 AM
15612,41,1001579,1001579,Booming China Trade Presents New Challenges for Rural America,Main,,1/25/2024 9:09:31 AM
15613,41,1000158,1000158,Farm Prices for U.S. Major Field Crops Projected To Decline,Main,,1/25/2024 9:09:31 AM
15614,41,1001580,1001580,Got Milk? Implications of Generational and Aging Effects,Main,,1/25/2024 9:09:31 AM
15615,41,1001581,1001581,Have Seed Industry Changes Affected Research Effort?,Main,,1/25/2024 9:09:31 AM
15616,41,1001582,1001582,How Many U.S. Households Face Hunger... and How Often?,Main,,1/25/2024 9:09:31 AM
15617,41,1001583,1001583,A Historic Enlargement: Ten Countries Prepare To Join the European Union,Main,,1/25/2024 9:09:31 AM
15618,41,1001584,1001584,Are Bankruptcies Behind the Drop in Farm Numbers?,Main,,1/25/2024 9:09:31 AM
15619,41,1001585,1001585,Behind the Data: Developing a County-Level Measure of Urban Influence,Main,,1/25/2024 9:09:31 AM
15620,41,1001586,1001586,Beyond Environmental Compliance: Stewardship as Good Business,Main,,1/25/2024 9:09:31 AM
15621,41,1001587,1001587,Food Stamp Participation Up in 2003,Main,,1/25/2024 9:09:31 AM
15622,41,1001588,1001588,Food Traceability: One Ingredient in a Safe and Efficient Food Supply,Main,,1/25/2024 9:09:31 AM
15623,41,1001589,1001589,Growth of Hispanics in Rural Workforce,Main,,1/25/2024 9:09:31 AM
15624,41,1000159,1000159,"Food Insecurity for Households With Children Rose in 2020, Disrupting Decade-long Decline",Main,,1/25/2024 9:09:31 AM
15625,41,1001590,1001590,In the Long Run: Milk and Soft Drink Consumption,Main,,1/25/2024 9:09:31 AM
15626,41,1001592,1001592,Mandatory Country-of-Origin Labeling--Will It Benefit Consumers?,Main,,1/25/2024 9:09:31 AM
15627,41,1001593,1001593,Market Incentives Raise Food Safety Bar,Main,,1/25/2024 9:09:31 AM
15628,41,1001594,1001594,On the Map: Nonmetro Population Change,Main,,1/25/2024 9:09:31 AM
15629,41,1001595,1001595,Processed Products Propel Gains in U.S. Agricultural Exports,Main,,1/25/2024 9:09:31 AM
15630,41,1001596,1001596,Rural Homeownership Rising,Main,,1/25/2024 9:09:31 AM
15631,41,1001597,1001597,New Patterns of Hispanic Settlement in Rural America,Main,,1/25/2024 9:09:31 AM
15632,41,1001598,1001598,Low-Income Households' Expenditures on Fruits and Vegetables,Main,,1/25/2024 9:09:31 AM
15633,41,1001599,1001599,"Food Security Assessment, GFA-15",Main,,1/25/2024 9:09:31 AM
15634,41,1000016,1000016,Wheat Outlook,Main,,1/25/2024 9:09:31 AM
15635,41,1000160,1000160,India and Mexico Top Sources of Pathogen-Based U.S. Food Import Refusals,Main,,1/25/2024 9:09:31 AM
15636,41,1001600,1001600,China's Wheat Economy: Current Trends and Prospects for Imports,Main,,1/25/2024 9:09:31 AM
15637,41,1001601,1001601,Meat and Poultry Plants' Food Safety Investments: Survey Findings,Main,,1/25/2024 9:09:31 AM
15638,41,1001602,1001602,Is China's Corn Market at a Turning Point?,Main,,1/25/2024 9:09:31 AM
15639,41,1001603,1001603,The Economics of Obesity: A Report on the Workshop Held at USDA's Economic Research Service,Main,,1/25/2024 9:09:31 AM
15640,41,1001604,1001604,Food Stamp Program Access Study: Eligible Nonparticipants,Main,,1/25/2024 9:09:31 AM
15641,41,1001605,1001605,"Moving Public Assistance Recipients Into the Labor Force, 1996-2000",Main,,1/25/2024 9:09:31 AM
15642,41,1001606,1001606,Simplified Reporting and Transitional Benefits in the Food Stamp Program-Case Studies of State Implementation: Final Report,Main,,1/25/2024 9:09:31 AM
15643,41,1001607,1001607,Beef and Pork Values and Price Spreads Explained,Main,,1/25/2024 9:09:31 AM
15644,41,1001608,1001608,U.S.-Mexico Corn Trade During the NAFTA Era: New Twists to an Old Story,Main,,1/25/2024 9:09:31 AM
15645,41,1001609,1001609,Cuba's Citrus Industry: Growth and Change,Main,,1/25/2024 9:09:31 AM
15646,41,1000161,1000161,Persistently Poor Rural Counties Experienced Lower Employment Impacts From the Coronavirus (COVID-19) Pandemic but Have Higher Cumulative COVID-19 Case Rates,Main,,1/25/2024 9:09:31 AM
15647,41,1001610,1001610,Economic and Policy Implications of Wind-Borne Entry of Asian Soybean Rust into the United States,Main,,1/25/2024 9:09:31 AM
15648,41,1001611,1001611,"EU Enlargement: Implications for New Member Countries, the United States, and World Trade",Main,,1/25/2024 9:09:31 AM
15649,41,1001612,1001612,How Does Structural Change in the Global Soybean Market Affect the U.S. Price?,Main,,1/25/2024 9:09:31 AM
15650,41,1001613,1001613,Relationship Between the EITC and Food Stamp Program Participation Among Households With Children,Main,,1/25/2024 9:09:31 AM
15651,41,1001614,1001614,Cuba's Tropical Fruit Industry,Main,,1/25/2024 9:09:31 AM
15652,41,1001615,1001615,Food Safety Innovation in the United States: Evidence from the Meat Industry,Main,,1/25/2024 9:09:31 AM
15653,41,1001616,1001616,"Organic Produce, Price Premiums, and Eco-Labeling in U.S. Farmers' Markets",Main,,1/25/2024 9:09:31 AM
15654,41,1001617,1001617,"Food Assistance Landscape, September 2003",Main,,1/25/2024 9:09:31 AM
15655,41,1001618,1001618,Issues in Food Assistance-The Emergency Food Assistance System: Findings from the Client Survey,Main,,1/25/2024 9:09:31 AM
15656,41,1001619,1001619,North American Agricultural Market Integration and Its Impact on the Food and Fiber System,Main,,1/25/2024 9:09:31 AM
15657,41,1000162,1000162,Sorghum Production Susceptible To Yield Damages From Extreme Heat,Main,,1/25/2024 9:09:31 AM
15658,41,1001620,1001620,Impacts of Hispanic Population Growth on Rural Wages,Main,,1/25/2024 9:09:31 AM
15659,41,1001621,1001621,"U.S. Fresh Produce Markets: Marketing Channels, Trade Practices, and Retail Pricing Behavior",Main,,1/25/2024 9:09:31 AM
15660,41,1001622,1001622,Competition in Fresh Produce Markets: An Empirical Analysis of Marketing Channel Performance,Main,,1/25/2024 9:09:31 AM
15661,41,1001623,1001623,Grocery Retailer Behavior in the Procurement and Sale of Perishable Fresh Produce,Main,,1/25/2024 9:09:31 AM
15662,41,1001624,1001624,Measuring the Effect of Imports of Sugar-Containing Products on U.S. Sugar Deliveries,Main,,1/25/2024 9:09:31 AM
15663,41,1001625,1001625,Dynamics of Poverty and Food Sufficiency,Main,,1/25/2024 9:09:31 AM
15664,41,1001626,1001626,Food Stamp Benefits and Childhood Poverty in the 1990s,Main,,1/25/2024 9:09:31 AM
15665,41,1001627,1001627,Structure of the Global Markets for Meat,Main,,1/25/2024 9:09:31 AM
15666,41,1001628,1001628,Agriculture Economy Improves in 2003,Main,,1/25/2024 9:09:31 AM
15667,41,1001629,1001629,Balancing Conservation Costs and Benefits,Main,,1/25/2024 9:09:31 AM
15668,41,1000163,1000163,COVID-19 Working Paper: COVID-19 and the U.S. Meat and Poultry Supply Chains,Main,,1/25/2024 9:09:31 AM
15669,41,1001630,1001630,Balancing Food Costs with Nutrition Goals in WIC,Main,,1/25/2024 9:09:31 AM
15670,41,1001631,1001631,Differences in Demand Help Shape Meat Trade,Main,,1/25/2024 9:09:31 AM
15671,41,1001632,1001632,Exploring the Diversity of Rural America Through Interactive Mapping,Main,,1/25/2024 9:09:31 AM
15672,41,1001633,1001633,Dead Zone in the Gulf: Addressing Agriculture's Contribution,Main,,1/25/2024 9:09:31 AM
15673,41,1001634,1001634,Dimensions of Child Poverty in Rural Areas,Main,,1/25/2024 9:09:31 AM
15674,41,1001635,1001635,Emphasis Shifts in U.S. Agri-Environmental Policy,Main,,1/25/2024 9:09:31 AM
15675,41,1001636,1001636,"Food Safety and Trade: Regulations, Risks, and Reconciliation",Main,,1/25/2024 9:09:31 AM
15676,41,1001637,1001637,Free Fruit and Vegetable Snacks a Big Hit in Schools,Main,,1/25/2024 9:09:31 AM
15677,41,1001638,1001638,From Supply Push to Demand Pull: Agribusiness Strategies for Today's Consumers,Main,,1/25/2024 9:09:31 AM
15678,41,1001639,1001639,Greenbelts? Not Without Greenbacks,Main,,1/25/2024 9:09:31 AM
15679,41,1000164,1000164,COVID-19 Working Paper: U.S.-Mexico Agricultural Trade in 2020,Main,,1/25/2024 9:09:31 AM
15680,41,1001640,1001640,Growth of Older Population Slows in Rural and Small-Town Areas,Main,,1/25/2024 9:09:31 AM
15681,41,1001641,1001641,In the Long Run: U.S. Cropland,Main,,1/25/2024 9:09:31 AM
15682,41,1001642,1001642,On the Map: Obesity Rates,Main,,1/25/2024 9:09:31 AM
15683,41,1001643,1001643,Productivity Growth Lags in Food Manufacturing,Main,,1/25/2024 9:09:31 AM
15684,41,1001644,1001644,Direct Certification in the National School Lunch Program-Impacts on Program Access and Integrity,Main,,1/25/2024 9:09:31 AM
15685,41,1001645,1001645,International Evidence on Food Consumption Patterns,Main,,1/25/2024 9:09:31 AM
15686,41,1001646,1001646,Regulatory Barriers in International Horticultural Markets,Main,,1/25/2024 9:09:31 AM
15687,41,1001647,1001647,Food Stamp Program Access Study: Local Office Policies and Practices,Main,,1/25/2024 9:09:31 AM
15688,41,1001648,1001648,The Poultry Sector in Middle-Income Countries and Its Feed Requirements: The Case of Egypt,Main,,1/25/2024 9:09:31 AM
15689,41,1001649,1001649,Employment Factors Influencing Food Stamp Program Participation: Final Report,Main,,1/25/2024 9:09:31 AM
15690,41,1000165,1000165,"Trends in Irrigated Agriculture Reveal Sector’s Ability To Adapt to Evolving Climatic, Resource, and Market Conditions",Main,,1/25/2024 9:09:31 AM
15691,41,1001650,1001650,The Relationship of Earnings and Income to Food Stamp Participation: A Longitudinal Analysis,Main,,1/25/2024 9:09:31 AM
15692,41,1001651,1001651,Using One-Stops To Promote Access to Work Supports-Lessons from Virginia's Coordinated Economic Relief Centers: Final Report,Main,,1/25/2024 9:09:31 AM
15693,41,1001652,1001652,Food Manufacturing Productivity and Its Economic Implications,Main,,1/25/2024 9:09:31 AM
15694,41,1001653,1001653,India's Edible Oil Sector: Imports Fill Rising Demand,Main,,1/25/2024 9:09:31 AM
15695,41,1001654,1001654,International Trade and Food Safety: Economic Theory and Case Studies,Main,,1/25/2024 9:09:31 AM
15696,41,1001655,1001655,Size and Distribution of Market Benefits From Adopting Biotech Crops,Main,,1/25/2024 9:09:31 AM
15697,41,1001656,1001656,A Richer World Wants a Richer Diet,Main,,1/25/2024 9:09:31 AM
15698,41,1001657,1001657,Ag Biotech Patents: Who Is Doing What?,Main,,1/25/2024 9:09:31 AM
15699,41,1001658,1001658,Are More Livestock Hitting the Road?,Main,,1/25/2024 9:09:31 AM
15700,41,1001659,1001659,Behind the Data: Estimating Export Share of U.S. Agricultural Production,Main,,1/25/2024 9:09:31 AM
15701,41,1000166,1000166,The Economic Impacts of Retaliatory Tariffs on U.S. Agriculture,Main,,1/25/2024 9:09:31 AM
15702,41,1001660,1001660,China’s Vegetable Exports Challenge the U.S. in Japan’s Market,Main,,1/25/2024 9:09:31 AM
15703,41,1001661,1001661,Competition Alters the U.S. Food Marketing Landscape,Main,,1/25/2024 9:09:31 AM
15704,41,1001662,1001662,Consumers and the Future of Biotech Foods in the United States,Main,,1/25/2024 9:09:31 AM
15705,41,1001663,1001663,Characteristics of U.S. Orange Consumption,Main,,1/25/2024 9:09:31 AM
15706,41,1001664,1001664,Import Share of U.S. Food Consumption Stable at 11 Percent,Main,,1/25/2024 9:09:31 AM
15707,41,1001665,1001665,Food Assistance Research Brief-A Healthy School Meal Environment,Main,,1/25/2024 9:09:31 AM
15708,41,1001666,1001666,Food Assistance Research Brief-Assessment of WIC Cost-Containment Practices,Main,,1/25/2024 9:09:31 AM
15709,41,1001667,1001667,Food Assistance Research Brief-Certifying Eligibility in the National School Lunch Program,Main,,1/25/2024 9:09:31 AM
15710,41,1001668,1001668,Food Assistance Research Brief-Childhood Obesity and the Role of USDA,Main,,1/25/2024 9:09:31 AM
15711,41,1001669,1001669,Food Assistance Research Brief-Competitive Foods: Soft Drinks vs. Milk,Main,,1/25/2024 9:09:31 AM
15712,41,1000167,1000167,Irrigation Organizations: Drought Planning and Response,Main,,1/25/2024 9:09:31 AM
15713,41,1001670,1001670,Food Assistance Research Brief-Do Healthy School Meals Cost More?,Main,,1/25/2024 9:09:31 AM
15714,41,1001671,1001671,Food Assistance Research Brief-Estimating Eligibility and Participation in WIC,Main,,1/25/2024 9:09:31 AM
15715,41,1001672,1001672,Food Assistance Research Brief-Feeding Low-Income Children When School Is Out: The Summer Food Service Program,Main,,1/25/2024 9:09:31 AM
15716,41,1001673,1001673,Food Assistance Research Brief-Food Insecurity in Households With Children,Main,,1/25/2024 9:09:31 AM
15717,41,1001674,1001674,Food Assistance Research Brief-Importance of Child Nutrition Programs to Agriculture,Main,,1/25/2024 9:09:31 AM
15718,41,1001675,1001675,Food Assistance Research Brief-Reimbursement Tiering Improves Targeting but Decreases Participation in the Child and Adult Care Food Program,Main,,1/25/2024 9:09:31 AM
15719,41,1001676,1001676,Food Assistance Research Brief-Tiering Increases CACFP Sponsors' Administrative Tasks,Main,,1/25/2024 9:09:31 AM
15720,41,1001677,1001677,Food Assistance Research Brief-WIC and Breastfeeding Rates,Main,,1/25/2024 9:09:31 AM
15721,41,1001678,1001678,Agricultural Exports From Grain and Soybean Producing States Rose in Fiscal 2002,Main,,1/25/2024 9:09:31 AM
15722,41,1001679,1001679,Comparisons of Metropolitan-Nonmetropolitan Poverty During the 1990's,Main,,1/25/2024 9:09:31 AM
15723,41,1000168,1000168,Data Linkages Shed Light on Older USDA Supplemental Nutrition Assistance Program (SNAP) Participants’ Health,Main,,1/25/2024 9:09:31 AM
15724,41,1001680,1001680,"Feasibility and Accuracy of Record Linkage To Estimate Multiple Program Participation: Volume I, Record Linkage Issues and Results of the Survey of Food Assistance Information Systems",Main,,1/25/2024 9:09:31 AM
15725,41,1001681,1001681,"Feasibility and Accuracy of Record Linkage To Estimate Multiple Program Participation: Volume II, Survey of Food Assistance Information Systems-Survey Instruments",Main,,1/25/2024 9:09:31 AM
15726,41,1001682,1001682,"Linking Land Quality, Agricultural Productivity, and Food Security",Main,,1/25/2024 9:09:31 AM
15727,41,1001683,1001683,Manure Management for Water Quality: Costs to Animal Feeding Operations of Applying Manure Nutrients to Land,Main,,1/25/2024 9:09:31 AM
15728,41,1001684,1001684,Contracting in Tobacco? Contracts Revisited,Main,,1/25/2024 9:09:31 AM
